name,email,phone,detail_url
Gold's Gym,info@ggarabia.com,920003562,https://www.eyeofriyadh.com/directory/details/525_golds-gym
Med Art Clinics,Contact-kh@medartclinics.com,920000045			,https://www.eyeofriyadh.com/directory/details/526_med-art-clinics
Thuriah Medical Center,info@Thuriah.com.sa,,https://www.eyeofriyadh.com/directory/details/538_thuriah-medical-center
Markets.com,,442031500380,https://www.eyeofriyadh.com/directory/details/540_markets-com
Amwal Financial Consulting,info@amwal.com.sa,+966 12911000 ,https://www.eyeofriyadh.com/directory/details/551_amwal-financial-consulting
Fx Grow,info@fxgrow.com,+357-25-211707,https://www.eyeofriyadh.com/directory/details/557_fx-grow
Avenue Medical Center,info@avenue.com.sa,+966 11 200 0099 ,https://www.eyeofriyadh.com/directory/details/561_avenue-medical-center
Whites,online@whites.net,920006648 ,https://www.eyeofriyadh.com/directory/details/562_whites
Exchangeness of trade,support@exness.com,800-844-8871,https://www.eyeofriyadh.com/directory/details/564_exchangeness-of-trade
eToro,corporate@eToro.com,+357 25030234 ,https://www.eyeofriyadh.com/directory/details/565_etoro
Travel Port,socialmedia@travelport.com,+966 11 2733304,https://www.eyeofriyadh.com/directory/details/576_travel-port
ADS Securities,cst@adss.com,+971 2 652 9777,https://www.eyeofriyadh.com/directory/details/578_ads-securities
One Financial Markets,info@ofmarkets.com,+44 2038572000 ,https://www.eyeofriyadh.com/directory/details/583_one-financial-markets
Turkish Embbasy,embassy.riyadh@mfa.gov.tr,+96611 482 01 01 ,https://www.eyeofriyadh.com/directory/details/584_turkish-embbasy
Kuwait Embbasy,,+966 114883401 ,https://www.eyeofriyadh.com/directory/details/585_kuwait-embbasy
Embassy of the Kingdom of Bahrain,riyadh.mission@mofa.gov.bh,+966 114880044,https://www.eyeofriyadh.com/directory/details/586_embassy-of-the-kingdom-of-bahrain
Embassy of France,doplomatie@ambafrance.org.sa,966114881255,https://www.eyeofriyadh.com/directory/details/587_embassy-of-france
Embassy of Italy,segreteria.riad@esteri.it,+966 11 488 1212,https://www.eyeofriyadh.com/directory/details/588_embassy-of-italy
Intercontinental Riyadh,riyadh@ihg.com,800 844 7300,https://www.eyeofriyadh.com/directory/details/592_intercontinental-riyadh
The Technical Trainers College,help@ttcollege.edu.sa,+966 11 2762 666,https://www.eyeofriyadh.com/directory/details/596_the-technical-trainers-college
I(TS)2,info@i-ts2.com,966 11 207 7008  ,https://www.eyeofriyadh.com/directory/details/597_i-ts-2
Java Cafe,info@javacafe.com.sa,9200 05282,https://www.eyeofriyadh.com/directory/details/603_java-cafe
Bawan Group,info@bawan.com.sa,966112917799,https://www.eyeofriyadh.com/directory/details/606_bawan-group
Al-Jeel Medical and Trading Co.,info@aljeel.com,920001020,https://www.eyeofriyadh.com/directory/details/613_al-jeel-medical-and-trading-co
Global Knowledge,training@globalknowledge.com.sa,92000 9278,https://www.eyeofriyadh.com/directory/details/616_global-knowledge
Saudi International Trading Company Ltd. (SITCO Pharma),info@sitcopharma.com,+966 11 4757500,https://www.eyeofriyadh.com/directory/details/638_saudi-international-trading-company-ltd-sitco-pharma
Novartis,info@novartis.com,+966 11 465 8882,https://www.eyeofriyadh.com/directory/details/640_novartis
SAC For Training,info@sactr.net,920001146,https://www.eyeofriyadh.com/directory/details/645_sac-for-training
The Middle East Propulsion Company (MEPC),info@mepcsa.com,+966 011 2418000 ,https://www.eyeofriyadh.com/directory/details/647_the-middle-east-propulsion-company-mepc
King Abdulaziz City for Science and Technology,media@kacst.edu.sa,966114883555 ,https://www.eyeofriyadh.com/directory/details/651_king-abdulaziz-city-for-science-and-technology
King Khalid Military College,info@kkma.edu.sa,+966 11 252 0011,https://www.eyeofriyadh.com/directory/details/656_king-khalid-military-college
Almaarefa University,info@mcst.edu.sa,920011909,https://www.eyeofriyadh.com/directory/details/657_almaarefa-university
Riyadh Elm University,info@riyadh.edu.sa,920000842,https://www.eyeofriyadh.com/directory/details/658_riyadh-elm-university
Kawader,info@kawader.edu.sa,9200 10007,https://www.eyeofriyadh.com/directory/details/664_kawader
National Water Company,webmaster@nwc.com.sa,92 000 1744,https://www.eyeofriyadh.com/directory/details/680_national-water-company
Kinetico,fitness@kinetico-ksa.com,"+966 1 2815595, +966 1 2815597",https://www.eyeofriyadh.com/directory/details/687_kinetico
Tawuniya,info@tawuniya.com.sa,+966 11 252 5800,https://www.eyeofriyadh.com/directory/details/694_tawuniya
Al Shahin Metal Industries,sales@alshahin.com,+966 011 2656565 ,https://www.eyeofriyadh.com/directory/details/713_al-shahin-metal-industries
Al-Oraini Metal Industries,INFO@OMI.COM.SA,+966 114443783,https://www.eyeofriyadh.com/directory/details/714_al-oraini-metal-industries
King Fahad Medical City (KFMC),info@kfmc.med.sa,8001277000,https://www.eyeofriyadh.com/directory/details/750_king-fahad-medical-city-kfmc
King Khaled Eye Specialist Hospital,Info@kkesh.med.sa,+966 11 482 1234,https://www.eyeofriyadh.com/directory/details/751_king-khaled-eye-specialist-hospital
ADAMA Hospital and Clinics,,+966 11 466 0000 ,https://www.eyeofriyadh.com/directory/details/752_adama-hospital-and-clinics
Green Crescent Hospital,info@gch.com.sa,920002063,https://www.eyeofriyadh.com/directory/details/753_green-crescent-hospital
Security Forces Hospital,sfhrecruitment@hotmail.com,966 118024444,https://www.eyeofriyadh.com/directory/details/754_security-forces-hospital
King Saud Medical City,info@ksmc.med.sa,+966 58 218 1818,https://www.eyeofriyadh.com/directory/details/757_king-saud-medical-city
National Guard Health Affairs,intrec@ngha.med.sa,+966 11 801 1000,https://www.eyeofriyadh.com/directory/details/758_national-guard-health-affairs
Eradah Complex for Mental Health,info@alamal.med.sa,+966 11 480 4548,https://www.eyeofriyadh.com/directory/details/759_eradah-complex-for-mental-health
OBIED Specialized Hospital,,+966 11 476 7222,https://www.eyeofriyadh.com/directory/details/760_obied-specialized-hospital
Obagi Hospital,info@obagisa.com,+966 11 462 7111,https://www.eyeofriyadh.com/directory/details/762_obagi-hospital
Dr. Abdulaziz Al-Aljaji Clinic,info@drsulaimanalhabib.com,96611 484 9444,https://www.eyeofriyadh.com/directory/details/766_dr-abdulaziz-al-aljaji-clinic
King Abdulaziz University Hospital,unihos_sj@kau.edu.sa,+966 11 640 8222,https://www.eyeofriyadh.com/directory/details/767_king-abdulaziz-university-hospital
Saudi Enaya Cooperative Insurance Co.,info@saudienaya.com,+966 2 2291900 ,https://www.eyeofriyadh.com/directory/details/785_saudi-enaya-cooperative-insurance-co
NettResults,nick.leighton@nettresultsllc.com,+966 11 2118103,https://www.eyeofriyadh.com/directory/details/818_nettresults
Media Vision,info@mv.com.sa,+966 11 206 6671,https://www.eyeofriyadh.com/directory/details/823_media-vision
Rowda Alaqsa Medical complex,info@alaqsaclinics.com,920009145,https://www.eyeofriyadh.com/directory/details/833_rowda-alaqsa-medical-complex
Medica Clinics,info@medica.com.sa,+966 11 212 0000 ,https://www.eyeofriyadh.com/directory/details/835_medica-clinics
Inara,info@inara.com,+966 11 4791902 ,https://www.eyeofriyadh.com/directory/details/840_inara
Muroona Spin & Joint Clinic,drdanya@muroona.com.sa,+966 11 466 1664 ,https://www.eyeofriyadh.com/directory/details/841_muroona-spin-joint-clinic
Alkhaleejy Group,icc@Alkhaleejy-group.com,920002462,https://www.eyeofriyadh.com/directory/details/842_alkhaleejy-group
Middle East Specialized Cables (MESC),sales@MESCcables.com,+966 011 2650555   ,https://www.eyeofriyadh.com/directory/details/853_middle-east-specialized-cables-mesc
ALUPCO,enezi@alupco.com,+966 011 445 9055,https://www.eyeofriyadh.com/directory/details/863_alupco
CAD Middle East Pharmaceutical Industries LLC,general@cadmiddleast.com,+966 11 220 1151,https://www.eyeofriyadh.com/directory/details/864_cad-middle-east-pharmaceutical-industries-llc
ENAYAH,info@enayah.com,+966 011 4985895 ,https://www.eyeofriyadh.com/directory/details/865_enayah
1st Talent,info@1stalent.com,+966 92000 9895,https://www.eyeofriyadh.com/directory/details/867_1st-talent
Adroyts Executive Search,Contact@adroyts.com,+966 1 4190365,https://www.eyeofriyadh.com/directory/details/869_adroyts-executive-search
Malath Insurance,CustomerCare@malath.com.sa,"800 128 0088 , 800 128 0077 ",https://www.eyeofriyadh.com/directory/details/872_malath-insurance
Al Sagr Cooperative,info@alsagr.com,8003040114,https://www.eyeofriyadh.com/directory/details/873_al-sagr-cooperative
Saudi IAIC Cooperative Insurance Company,cs@salama.com,800 1160 006 ,https://www.eyeofriyadh.com/directory/details/874_saudi-iaic-cooperative-insurance-company
Wala cooperative insurance company,walaa@walaa.com,8001199222,https://www.eyeofriyadh.com/directory/details/875_wala-cooperative-insurance-company
Schneider Electric,KSA.CCC@schneider-electric.com,+966 920 011 101 ,https://www.eyeofriyadh.com/directory/details/883_schneider-electric
Rezeq company,rezeq@rezeq.com.sa,+966 011 4738111   ,https://www.eyeofriyadh.com/directory/details/884_rezeq-company
3D Systems,info@3d-sys.com,966548888156,https://www.eyeofriyadh.com/directory/details/890_3d-systems
Boeing Middle East Limited,infoboeingme@boeing.com,+ 966112762100,https://www.eyeofriyadh.com/directory/details/897_boeing-middle-east-limited
The Mediterranean and Gulf Cooperative Insurance and Reinsurance Company (MedGulf),customer-service@medgulf.com.sa,800 441 4442,https://www.eyeofriyadh.com/directory/details/901_the-mediterranean-and-gulf-cooperative-insurance-and-reinsurance-company-medgulf
Arab News,info@arabnews.com,+966 12 2836200 ,https://www.eyeofriyadh.com/directory/details/907_arab-news
Saudi Arabia’s National Unified Portal for Government Services,info@saudi.gov.sa,199099,https://www.eyeofriyadh.com/directory/details/929_saudi-arabia-s-national-unified-portal-for-government-services
TASNEE,admin@tasnee.com,+966112222205,https://www.eyeofriyadh.com/directory/details/947_tasnee
Saudi Aviation Flight Academy,info@saflightacademy.com,966 11 415 1987,https://www.eyeofriyadh.com/directory/details/1015_saudi-aviation-flight-academy
Arabian Printing and Publishing House,apph@apph.com.sa,+966 11 487 3440	,https://www.eyeofriyadh.com/directory/details/1020_arabian-printing-and-publishing-house
GS1 Saudi Arabia,gs1@csc.org.sa,+966-11-2182420,https://www.eyeofriyadh.com/directory/details/1021_gs1-saudi-arabia
Sigal Dental Clinic,info@sigalclinics.com,9200 02002,https://www.eyeofriyadh.com/directory/details/1033_sigal-dental-clinic
Derma Clinic,info@hair-clinic.net,920033055,https://www.eyeofriyadh.com/directory/details/1039_derma-clinic
MediCare,medicare.clinics.sa@gmail.com,+966 11 880 0866  ,https://www.eyeofriyadh.com/directory/details/1040_medicare
Ebtsamatac Clinic,info@ebtsamatac.com,9200 03492,https://www.eyeofriyadh.com/directory/details/1045_ebtsamatac-clinic
Dar Al Shifa Hospital,daralshefa@hotmail.com,920008843,https://www.eyeofriyadh.com/directory/details/1046_dar-al-shifa-hospital
AlHokama Eye Specialist Center,info@ALHOKAMA.com.SA, +966 11 479 7777,https://www.eyeofriyadh.com/directory/details/1049_alhokama-eye-specialist-center
Motmaena Medical Center,prof.alhabib@gmail.com,+966 11 229 6669,https://www.eyeofriyadh.com/directory/details/1050_motmaena-medical-center
Alhayat Clinics,alhayatclinic_nafl@yahoo.com,920022480,https://www.eyeofriyadh.com/directory/details/1051_alhayat-clinics
Cidic Clinics,info@cidic.med.sa,+966 11 464 0999,https://www.eyeofriyadh.com/directory/details/1054_cidic-clinics
Dr Abanomy Center,dr.abanomy.center@gmail.com,+966 11 269 6060 ,https://www.eyeofriyadh.com/directory/details/1056_dr-abanomy-center
Snad hospital,info@sanadhospital.com,920004417,https://www.eyeofriyadh.com/directory/details/1057_snad-hospital
Almutlaq Furniture,info@almutlaqfurniture.com,920000026,https://www.eyeofriyadh.com/directory/details/1070_almutlaq-furniture
Saudi Jordanian for Glass Co,info@sajoglass.com,+966112709193,https://www.eyeofriyadh.com/directory/details/1084_saudi-jordanian-for-glass-co
Jood Elevators,info@joodelevator.com.sa,920008419,https://www.eyeofriyadh.com/directory/details/1085_jood-elevators
The Saudi Asset Valuation Company Tathmen,morganepapal2@gmail.com,920002011,https://www.eyeofriyadh.com/directory/details/1097_the-saudi-asset-valuation-company-tathmen
Obeikan Investment Group,obeikan@obeikan.com.sa,920002341,https://www.eyeofriyadh.com/directory/details/1099_obeikan-investment-group
Riyadh factory for thermal insulation and packaging materials (STYROTECH,info@styrotech.com.sa,+966 114464145,https://www.eyeofriyadh.com/directory/details/1105_riyadh-factory-for-thermal-insulation-and-packaging-materials-styrotech
The Saudi Vetonit Co. Ltd. (Saveto),sales@saudivetonit.com,9660112653334 ,https://www.eyeofriyadh.com/directory/details/1109_the-saudi-vetonit-co-ltd-saveto
Al Muhaidib Contracting Co,info@muhaidib.com,00966-011- 2636000,https://www.eyeofriyadh.com/directory/details/1111_al-muhaidib-contracting-co
Porsalina,info@porsalina.com.sa,966112488888,https://www.eyeofriyadh.com/directory/details/1112_porsalina
Diplomat Patisserie,,+966 11 462 4817,https://www.eyeofriyadh.com/directory/details/1117_diplomat-patisserie
Alalah Co,info@alalah.com.sa,920000127,https://www.eyeofriyadh.com/directory/details/1119_alalah-co
Alghaith Ac,info@alghaithgroups.com,920007101,https://www.eyeofriyadh.com/directory/details/1124_alghaith-ac
Al-Baz United Group for Contracting,info@albazgroup.com,920010455,https://www.eyeofriyadh.com/directory/details/1133_al-baz-united-group-for-contracting
National Finance Company,C.care@Takseet.com,8001244342,https://www.eyeofriyadh.com/directory/details/1140_national-finance-company
Boudl Apart' Hotels,info@boudl.com,920000666,https://www.eyeofriyadh.com/directory/details/1148_boudl-apart-hotels
Al Rajhi Takaful,customerservice@alrajhitakaful.com,920004414,https://www.eyeofriyadh.com/directory/details/1159_al-rajhi-takaful
Arabian Shield Cooperative InsuranceCompany,info@der3.com,8001 247 247,https://www.eyeofriyadh.com/directory/details/1163_arabian-shield-cooperative-insurancecompany
Bodymasters,info@bodymasters.com.sa,9200 00626,https://www.eyeofriyadh.com/directory/details/1166_bodymasters
King Salman social Center,pr@kssc.org.sa,00966-11-4500808,https://www.eyeofriyadh.com/directory/details/1168_king-salman-social-center
Sayidaty Magazine,contact@sayidaty.net,920000414,https://www.eyeofriyadh.com/directory/details/1169_sayidaty-magazine
Alkhaleej Training and Education,info@alkhaleej.com.sa,920024824,https://www.eyeofriyadh.com/directory/details/1170_alkhaleej-training-and-education
The National Gypsum Company,NGC@Gypsco.Com.Sa,966114641963,https://www.eyeofriyadh.com/directory/details/1180_the-national-gypsum-company
United Wire Factories Company (ASLAK),info@unitedwires.com.sa,966112655556,https://www.eyeofriyadh.com/directory/details/1181_united-wire-factories-company-aslak
The National Company for Glass Industries (ZOUJAJ,zoujaj@zoujaj-glass.com,966112652323,https://www.eyeofriyadh.com/directory/details/1182_the-national-company-for-glass-industries-zoujaj
NationalGas & industrial Co GASCO,info@gasco.com.sa,920009911,https://www.eyeofriyadh.com/directory/details/1185_nationalgas-industrial-co-gasco
Tech Sup Marketing Co,info@techsup.co,920001324,https://www.eyeofriyadh.com/directory/details/1192_tech-sup-marketing-co
KHALDOON FACTORY FOR STEEL FURNITURE,info@khaldoon.com.sa,00966-011-498 1300,https://www.eyeofriyadh.com/directory/details/1193_khaldoon-factory-for-steel-furniture
